,variable,language,year,state,value,total,percentage,NAME,ranking
6541,B16001_063E,Other Indo-European languages,2013,45,2500,4381360,0.057059908339,South Carolina,17
6542,B16001_066E,Chinese,2013,45,9812,4381360,0.223948728249,South Carolina,4
6543,B16001_069E,Japanese,2013,45,2824,4381360,0.0644548724597,South Carolina,15
6544,B16001_072E,Korean,2013,45,4239,4381360,0.0967507805795,South Carolina,8
6545,B16001_075E,"Mon-Khmer, Cambodian",2013,45,1227,4381360,0.0280050030128,South Carolina,23
6546,B16001_078E,Hmong,2013,45,1097,4381360,0.0250378877791,South Carolina,25
6547,B16001_081E,Thai,2013,45,909,4381360,0.020746982672,South Carolina,28
6548,B16001_084E,Laotian,2013,45,833,4381360,0.0190123614585,South Carolina,29
6549,B16001_087E,Vietnamese,2013,45,5693,4381360,0.129936823269,South Carolina,6
6550,B16001_090E,Other Asian languages,2013,45,3291,4381360,0.0751136633374,South Carolina,12
6551,B16001_093E,Tagalog,2013,45,6269,4381360,0.143083426151,South Carolina,5
6552,B16001_096E,Other Pacific Island languages,2013,45,1069,4381360,0.0243988168057,South Carolina,26
6553,B16001_099E,Navajo,2013,45,6,4381360,0.000136943780014,South Carolina,39
6554,B16001_102E,Other Native North American languages,2013,45,148,4381360,0.00337794657367,South Carolina,36
6555,B16001_105E,Hungarian,2013,45,593,4381360,0.013534610258,South Carolina,34
6556,B16001_108E,Arabic,2013,45,4084,4381360,0.0932130662625,South Carolina,10
6557,B16001_111E,Hebrew,2013,45,697,4381360,0.0159083024449,South Carolina,32
6558,B16001_114E,African languages,2013,45,2073,4381360,0.0473140759947,South Carolina,20
6559,B16001_117E,Other and unspecified languages,2013,45,667,4381360,0.0152235835448,South Carolina,33
6561,B16001_003E,Spanish or Spanish Creole,2010,46,14829,742968,1.99591368673,South Dakota,1
6562,B16001_006E,"French (incl. Patois, Cajun)",2010,46,973,742968,0.130961225786,South Dakota,6
6563,B16001_009E,French Creole,2010,46,0,742968,0.0,South Dakota,38
6564,B16001_012E,Italian,2010,46,135,742968,0.0181703653455,South Dakota,27
6565,B16001_015E,Portuguese or Portuguese Creole,2010,46,143,742968,0.0192471277363,South Dakota,25
6566,B16001_018E,German,2010,46,10359,742968,1.39427270084,South Dakota,3
6567,B16001_021E,Yiddish,2010,46,8,742968,0.00107676239084,South Dakota,37
6568,B16001_024E,Other West Germanic languages,2010,46,242,742968,0.032572062323,South Dakota,21
6569,B16001_027E,Scandinavian languages,2010,46,659,742968,0.0886983019457,South Dakota,12
6570,B16001_030E,Greek,2010,46,60,742968,0.00807571793132,South Dakota,30
6571,B16001_033E,Russian,2010,46,749,742968,0.100811878843,South Dakota,11
6572,B16001_036E,Polish,2010,46,75,742968,0.0100946474142,South Dakota,29
6573,B16001_039E,Serbo-Croatian,2010,46,829,742968,0.111579502751,South Dakota,10
6574,B16001_042E,Other Slavic languages,2010,46,851,742968,0.114540599326,South Dakota,8
6575,B16001_045E,Armenian,2010,46,29,742968,0.00390326366681,South Dakota,35
6576,B16001_048E,Persian,2010,46,20,742968,0.00269190597711,South Dakota,36
6577,B16001_051E,Gujarati,2010,46,0,742968,0.0,South Dakota,39
6578,B16001_054E,Hindi,2010,46,266,742968,0.0358023494955,South Dakota,19
6579,B16001_057E,Urdu,2010,46,31,742968,0.00417245426452,South Dakota,34
6580,B16001_060E,Other Indic languages,2010,46,335,742968,0.0450894251166,South Dakota,17
6581,B16001_063E,Other Indo-European languages,2010,46,287,742968,0.0386288507715,South Dakota,18
6582,B16001_066E,Chinese,2010,46,926,742968,0.12463524674,South Dakota,7
6583,B16001_069E,Japanese,2010,46,340,742968,0.0457624016108,South Dakota,16
6584,B16001_072E,Korean,2010,46,442,742968,0.0594911220941,South Dakota,13
6585,B16001_075E,"Mon-Khmer, Cambodian",2010,46,57,742968,0.00767193203476,South Dakota,31
6586,B16001_078E,Hmong,2010,46,244,742968,0.0328412529207,South Dakota,20
6587,B16001_081E,Thai,2010,46,158,742968,0.0212660572192,South Dakota,24
6588,B16001_084E,Laotian,2010,46,204,742968,0.0274574409665,South Dakota,22
6589,B16001_087E,Vietnamese,2010,46,1076,742968,0.144824541568,South Dakota,5
6590,B16001_090E,Other Asian languages,2010,46,194,742968,0.0261114879779,South Dakota,23
6591,B16001_093E,Tagalog,2010,46,836,742968,0.112521669843,South Dakota,9
6592,B16001_096E,Other Pacific Island languages,2010,46,125,742968,0.0168244123569,South Dakota,28
6593,B16001_099E,Navajo,2010,46,138,742968,0.018574151242,South Dakota,26
6594,B16001_102E,Other Native North American languages,2010,46,11960,742968,1.60975977431,South Dakota,2
6595,B16001_105E,Hungarian,2010,46,46,742968,0.00619138374735,South Dakota,32
6596,B16001_108E,Arabic,2010,46,422,742968,0.056799216117,South Dakota,14
6597,B16001_111E,Hebrew,2010,46,36,742968,0.00484543075879,South Dakota,33
6598,B16001_114E,African languages,2010,46,2008,742968,0.270267360102,South Dakota,4
6599,B16001_117E,Other and unspecified languages,2010,46,372,742968,0.0500694511742,South Dakota,15
6601,B16001_003E,Spanish or Spanish Creole,2011,46,15114,750148,2.01480241232,South Dakota,1
6602,B16001_006E,"French (incl. Patois, Cajun)",2011,46,1100,750148,0.146637730155,South Dakota,5
6603,B16001_009E,French Creole,2011,46,0,750148,0.0,South Dakota,39
6604,B16001_012E,Italian,2011,46,149,750148,0.0198627470846,South Dakota,27
6605,B16001_015E,Portuguese or Portuguese Creole,2011,46,174,750148,0.0231954227699,South Dakota,24
6606,B16001_018E,German,2011,46,8884,750148,1.18429963154,South Dakota,3
6607,B16001_021E,Yiddish,2011,46,18,750148,0.00239952649344,South Dakota,38
6608,B16001_024E,Other West Germanic languages,2011,46,300,750148,0.039992108224,South Dakota,19
6609,B16001_027E,Scandinavian languages,2011,46,626,750148,0.0834501991607,South Dakota,13
6610,B16001_030E,Greek,2011,46,59,750148,0.00786511461738,South Dakota,33
6611,B16001_033E,Russian,2011,46,1018,750148,0.135706553907,South Dakota,6
6612,B16001_036E,Polish,2011,46,116,750148,0.0154636151799,South Dakota,28
6613,B16001_039E,Serbo-Croatian,2011,46,765,750148,0.101979875971,South Dakota,10
6614,B16001_042E,Other Slavic languages,2011,46,945,750148,0.125975140906,South Dakota,8
6615,B16001_045E,Armenian,2011,46,26,750148,0.00346598271274,South Dakota,36
6616,B16001_048E,Persian,2011,46,23,750148,0.0030660616305,South Dakota,37
6617,B16001_051E,Gujarati,2011,46,98,750148,0.0130640886865,South Dakota,29
6618,B16001_054E,Hindi,2011,46,278,750148,0.0370593536209,South Dakota,20
6619,B16001_057E,Urdu,2011,46,84,750148,0.0111977903027,South Dakota,30
6620,B16001_060E,Other Indic languages,2011,46,335,750148,0.0446578541834,South Dakota,18
6621,B16001_063E,Other Indo-European languages,2011,46,231,750148,0.0307939233325,South Dakota,21
6622,B16001_066E,Chinese,2011,46,947,750148,0.12624175496,South Dakota,7
6623,B16001_069E,Japanese,2011,46,345,750148,0.0459909244576,South Dakota,17
6624,B16001_072E,Korean,2011,46,726,750148,0.096780901902,South Dakota,12
6625,B16001_075E,"Mon-Khmer, Cambodian",2011,46,58,750148,0.00773180758997,South Dakota,34
6626,B16001_078E,Hmong,2011,46,175,750148,0.0233287297973,South Dakota,23
6627,B16001_081E,Thai,2011,46,170,750148,0.0226621946603,South Dakota,25
6628,B16001_084E,Laotian,2011,46,177,750148,0.0235953438521,South Dakota,22
6629,B16001_087E,Vietnamese,2011,46,750,750148,0.0999802705599,South Dakota,11
6630,B16001_090E,Other Asian languages,2011,46,520,750148,0.0693196542549,South Dakota,15
6631,B16001_093E,Tagalog,2011,46,872,750148,0.116243727904,South Dakota,9
6632,B16001_096E,Other Pacific Island languages,2011,46,168,750148,0.0223955806054,South Dakota,26
6633,B16001_099E,Navajo,2011,46,75,750148,0.00999802705599,South Dakota,31
6634,B16001_102E,Other Native North American languages,2011,46,11933,750148,1.59075275812,South Dakota,2
6635,B16001_105E,Hungarian,2011,46,46,750148,0.00613212326101,South Dakota,35
6636,B16001_108E,Arabic,2011,46,540,750148,0.0719857948032,South Dakota,14
6637,B16001_111E,Hebrew,2011,46,67,750148,0.00893157083669,South Dakota,32
6638,B16001_114E,African languages,2011,46,2260,750148,0.301273881954,South Dakota,4
6639,B16001_117E,Other and unspecified languages,2011,46,403,750148,0.0537227320475,South Dakota,16
6641,B16001_003E,Spanish or Spanish Creole,2012,46,15333,757603,2.02388322116,South Dakota,1
6642,B16001_006E,"French (incl. Patois, Cajun)",2012,46,1046,757603,0.138067035109,South Dakota,6
6643,B16001_009E,French Creole,2012,46,6,757603,0.000791971520704,South Dakota,39
6644,B16001_012E,Italian,2012,46,165,757603,0.0217792168194,South Dakota,25
6645,B16001_015E,Portuguese or Portuguese Creole,2012,46,222,757603,0.0293029462661,South Dakota,21
6646,B16001_018E,German,2012,46,7968,757603,1.0517381795,South Dakota,3
6647,B16001_021E,Yiddish,2012,46,15,757603,0.00197992880176,South Dakota,38
6648,B16001_024E,Other West Germanic languages,2012,46,392,757603,0.0517421393527,South Dakota,18
6649,B16001_027E,Scandinavian languages,2012,46,663,757603,0.0875128530378,South Dakota,12
6650,B16001_030E,Greek,2012,46,74,757603,0.00976764875535,South Dakota,33
6651,B16001_033E,Russian,2012,46,980,757603,0.129355348382,South Dakota,7
6652,B16001_036E,Polish,2012,46,69,757603,0.0091076724881,South Dakota,34
6653,B16001_039E,Serbo-Croatian,2012,46,809,757603,0.106784160042,South Dakota,10
6654,B16001_042E,Other Slavic languages,2012,46,943,757603,0.124471524004,South Dakota,8
6655,B16001_045E,Armenian,2012,46,76,757603,0.0100316392623,South Dakota,32
6656,B16001_048E,Persian,2012,46,33,757603,0.00435584336387,South Dakota,37
6657,B16001_051E,Gujarati,2012,46,54,757603,0.00712774368634,South Dakota,35
6658,B16001_054E,Hindi,2012,46,343,757603,0.0452743719336,South Dakota,19
6659,B16001_057E,Urdu,2012,46,80,757603,0.0105596202761,South Dakota,31
6660,B16001_060E,Other Indic languages,2012,46,480,757603,0.0633577216563,South Dakota,16
6661,B16001_063E,Other Indo-European languages,2012,46,173,757603,0.022835178847,South Dakota,24
6662,B16001_066E,Chinese,2012,46,1147,757603,0.151398555708,South Dakota,5
6663,B16001_069E,Japanese,2012,46,211,757603,0.0278509984781,South Dakota,22
6664,B16001_072E,Korean,2012,46,627,757603,0.0827610239136,South Dakota,14
6665,B16001_075E,"Mon-Khmer, Cambodian",2012,46,92,757603,0.0121435633175,South Dakota,29
6666,B16001_078E,Hmong,2012,46,210,757603,0.0277190032246,South Dakota,23
6667,B16001_081E,Thai,2012,46,98,757603,0.0129355348382,South Dakota,28
6668,B16001_084E,Laotian,2012,46,272,757603,0.0359027089386,South Dakota,20
6669,B16001_087E,Vietnamese,2012,46,685,757603,0.0904167486137,South Dakota,11
6670,B16001_090E,Other Asian languages,2012,46,861,757603,0.113647913221,South Dakota,9
6671,B16001_093E,Tagalog,2012,46,501,757603,0.0661296219788,South Dakota,15
6672,B16001_096E,Other Pacific Island languages,2012,46,155,757603,0.0204592642849,South Dakota,26
6673,B16001_099E,Navajo,2012,46,102,757603,0.013463515852,South Dakota,27
6674,B16001_102E,Other Native North American languages,2012,46,11482,757603,1.51556950012,South Dakota,2
6675,B16001_105E,Hungarian,2012,46,43,757603,0.00567579589838,South Dakota,36
6676,B16001_108E,Arabic,2012,46,648,757603,0.085532924236,South Dakota,13
6677,B16001_111E,Hebrew,2012,46,87,757603,0.0114835870502,South Dakota,30
6678,B16001_114E,African languages,2012,46,2965,757603,0.391365926481,South Dakota,4
6679,B16001_117E,Other and unspecified languages,2012,46,396,757603,0.0522701203665,South Dakota,17
6681,B16001_003E,Spanish or Spanish Creole,2013,46,16214,766263,2.11598367662,South Dakota,1
6682,B16001_006E,"French (incl. Patois, Cajun)",2013,46,995,766263,0.129850978058,South Dakota,8
6683,B16001_009E,French Creole,2013,46,9,766263,0.00117453145983,South Dakota,39
6684,B16001_012E,Italian,2013,46,267,766263,0.0348444333081,South Dakota,20
6685,B16001_015E,Portuguese or Portuguese Creole,2013,46,219,766263,0.0285802655224,South Dakota,24
6686,B16001_018E,German,2013,46,7691,766263,1.00370238417,South Dakota,3
6687,B16001_021E,Yiddish,2013,46,18,766263,0.00234906291965,South Dakota,37
6688,B16001_024E,Other West Germanic languages,2013,46,322,766263,0.0420221255626,South Dakota,18
6689,B16001_027E,Scandinavian languages,2013,46,598,766263,0.0780410903306,South Dakota,15
6690,B16001_030E,Greek,2013,46,48,766263,0.00626416778573,South Dakota,34
6691,B16001_033E,Russian,2013,46,885,766263,0.115495593549,South Dakota,9
6692,B16001_036E,Polish,2013,46,68,766263,0.00887423769646,South Dakota,30
6693,B16001_039E,Serbo-Croatian,2013,46,676,766263,0.0882203629824,South Dakota,12
6694,B16001_042E,Other Slavic languages,2013,46,1002,766263,0.130764502527,South Dakota,7
6695,B16001_045E,Armenian,2013,46,65,766263,0.00848272720985,South Dakota,32
6696,B16001_048E,Persian,2013,46,17,766263,0.00221855942411,South Dakota,38
6697,B16001_051E,Gujarati,2013,46,100,766263,0.0130503495536,South Dakota,29
6698,B16001_054E,Hindi,2013,46,253,766263,0.0330173843706,South Dakota,22
6699,B16001_057E,Urdu,2013,46,65,766263,0.00848272720985,South Dakota,31
6700,B16001_060E,Other Indic languages,2013,46,601,766263,0.0784326008172,South Dakota,13
6701,B16001_063E,Other Indo-European languages,2013,46,153,766263,0.019967034817,South Dakota,27
6702,B16001_066E,Chinese,2013,46,1327,766263,0.173178138576,South Dakota,5
6703,B16001_069E,Japanese,2013,46,288,766263,0.0375850067144,South Dakota,19
6704,B16001_072E,Korean,2013,46,600,766263,0.0783020973217,South Dakota,14
6705,B16001_075E,"Mon-Khmer, Cambodian",2013,46,201,766263,0.0262312026028,South Dakota,25
6706,B16001_078E,Hmong,2013,46,54,766263,0.00704718875895,South Dakota,33
6707,B16001_081E,Thai,2013,46,224,766263,0.0292327830001,South Dakota,23
6708,B16001_084E,Laotian,2013,46,263,766263,0.034322419326,South Dakota,21
6709,B16001_087E,Vietnamese,2013,46,723,766263,0.0943540272726,South Dakota,10
6710,B16001_090E,Other Asian languages,2013,46,1238,766263,0.161563327474,South Dakota,6
6711,B16001_093E,Tagalog,2013,46,534,766263,0.0696888666163,South Dakota,16
6712,B16001_096E,Other Pacific Island languages,2013,46,198,766263,0.0258396921162,South Dakota,26
6713,B16001_099E,Navajo,2013,46,110,766263,0.014355384509,South Dakota,28
6714,B16001_102E,Other Native North American languages,2013,46,11605,766263,1.5144930657,South Dakota,2
6715,B16001_105E,Hungarian,2013,46,42,766263,0.00548114681252,South Dakota,35
6716,B16001_108E,Arabic,2013,46,712,766263,0.0929184888217,South Dakota,11
6717,B16001_111E,Hebrew,2013,46,27,766263,0.00352359437948,South Dakota,36
6718,B16001_114E,African languages,2013,46,3252,766263,0.424397367483,South Dakota,4
6719,B16001_117E,Other and unspecified languages,2013,46,415,766263,0.0541589506475,South Dakota,17
6721,B16001_003E,Spanish or Spanish Creole,2010,47,212404,5831501,3.64235554448,Tennessee,1
6722,B16001_006E,"French (incl. Patois, Cajun)",2010,47,12442,5831501,0.213358447508,Tennessee,4
6723,B16001_009E,French Creole,2010,47,1017,5831501,0.0174397637932,Tennessee,30
6724,B16001_012E,Italian,2010,47,2432,5831501,0.0417045285596,Tennessee,21
6725,B16001_015E,Portuguese or Portuguese Creole,2010,47,1812,5831501,0.0310726174959,Tennessee,22
6726,B16001_018E,German,2010,47,13922,5831501,0.238737848111,Tennessee,2
6727,B16001_021E,Yiddish,2010,47,67,5831501,0.00114893232463,Tennessee,38
6728,B16001_024E,Other West Germanic languages,2010,47,2805,5831501,0.0481008234415,Tennessee,18
6729,B16001_027E,Scandinavian languages,2010,47,1057,5831501,0.0181256935393,Tennessee,29
6730,B16001_030E,Greek,2010,47,972,5831501,0.0166680928289,Tennessee,32
6731,B16001_033E,Russian,2010,47,4147,5831501,0.0711137664214,Tennessee,15
6732,B16001_036E,Polish,2010,47,1482,5831501,0.025413697091,Tennessee,27
6733,B16001_039E,Serbo-Croatian,2010,47,2722,5831501,0.0466775192185,Tennessee,19
6734,B16001_042E,Other Slavic languages,2010,47,1624,5831501,0.0278487476895,Tennessee,26
6735,B16001_045E,Armenian,2010,47,169,5831501,0.00289805317705,Tennessee,37
6736,B16001_048E,Persian,2010,47,2500,5831501,0.0428706091279,Tennessee,20
6737,B16001_051E,Gujarati,2010,47,3785,5831501,0.0649061022197,Tennessee,16
6738,B16001_054E,Hindi,2010,47,4290,5831501,0.0735659652635,Tennessee,14
6739,B16001_057E,Urdu,2010,47,1650,5831501,0.0282946020244,Tennessee,25
6740,B16001_060E,Other Indic languages,2010,47,3726,5831501,0.0638943558442,Tennessee,17
6741,B16001_063E,Other Indo-European languages,2010,47,5235,5831501,0.0897710555138,Tennessee,12
6742,B16001_066E,Chinese,2010,47,12731,5831501,0.218314289923,Tennessee,3
6743,B16001_069E,Japanese,2010,47,4319,5831501,0.0740632643294,Tennessee,13
6744,B16001_072E,Korean,2010,47,8291,5831501,0.142176088112,Tennessee,7
6745,B16001_075E,"Mon-Khmer, Cambodian",2010,47,1762,5831501,0.0302152053133,Tennessee,23
6746,B16001_078E,Hmong,2010,47,361,5831501,0.00619051595807,Tennessee,36
6747,B16001_081E,Thai,2010,47,1760,5831501,0.030180908826,Tennessee,24
6748,B16001_084E,Laotian,2010,47,6627,5831501,0.113641410676,Tennessee,9
6749,B16001_087E,Vietnamese,2010,47,7831,5831501,0.134287896032,Tennessee,8
6750,B16001_090E,Other Asian languages,2010,47,5969,5831501,0.102357866354,Tennessee,10
6751,B16001_093E,Tagalog,2010,47,5439,5831501,0.0932692972187,Tennessee,11
6752,B16001_096E,Other Pacific Island languages,2010,47,1426,5831501,0.0244533954466,Tennessee,28
6753,B16001_099E,Navajo,2010,47,32,5831501,0.000548743796837,Tennessee,39
6754,B16001_102E,Other Native North American languages,2010,47,880,5831501,0.015090454413,Tennessee,33
6755,B16001_105E,Hungarian,2010,47,409,5831501,0.00701363165333,Tennessee,35
6756,B16001_108E,Arabic,2010,47,11760,5831501,0.201663345338,Tennessee,5
6757,B16001_111E,Hebrew,2010,47,998,5831501,0.0171139471639,Tennessee,31
6758,B16001_114E,African languages,2010,47,10495,5831501,0.179970817119,Tennessee,6
6759,B16001_117E,Other and unspecified languages,2010,47,874,5831501,0.0149875649511,Tennessee,34
6761,B16001_003E,Spanish or Spanish Creole,2011,47,222601,5892809,3.7775023762,Tennessee,1
6762,B16001_006E,"French (incl. Patois, Cajun)",2011,47,12643,5892809,0.214549631593,Tennessee,3
6763,B16001_009E,French Creole,2011,47,1241,5892809,0.0210595659897,Tennessee,28
6764,B16001_012E,Italian,2011,47,2620,5892809,0.0444609692933,Tennessee,21
6765,B16001_015E,Portuguese or Portuguese Creole,2011,47,2323,5892809,0.0394209281176,Tennessee,22
6766,B16001_018E,German,2011,47,14247,5892809,0.241769247909,Tennessee,2
6767,B16001_021E,Yiddish,2011,47,36,5892809,0.000610914081892,Tennessee,39
6768,B16001_024E,Other West Germanic languages,2011,47,2745,5892809,0.0465821987443,Tennessee,19
6769,B16001_027E,Scandinavian languages,2011,47,957,5892809,0.016240132677,Tennessee,30
6770,B16001_030E,Greek,2011,47,901,5892809,0.0152898218829,Tennessee,31
6771,B16001_033E,Russian,2011,47,4228,5892809,0.0717484649511,Tennessee,15
6772,B16001_036E,Polish,2011,47,1183,5892809,0.0200753155244,Tennessee,29
6773,B16001_039E,Serbo-Croatian,2011,47,2630,5892809,0.0446306676493,Tennessee,20
6774,B16001_042E,Other Slavic languages,2011,47,1954,5892809,0.0331590587782,Tennessee,23
6775,B16001_045E,Armenian,2011,47,161,5892809,0.00273214353291,Tennessee,37
6776,B16001_048E,Persian,2011,47,2776,5892809,0.0471082636481,Tennessee,18
6777,B16001_051E,Gujarati,2011,47,4337,5892809,0.0735981770324,Tennessee,14
6778,B16001_054E,Hindi,2011,47,4692,5892809,0.0796224686733,Tennessee,13
6779,B16001_057E,Urdu,2011,47,1745,5892809,0.0296123631362,Tennessee,26
6780,B16001_060E,Other Indic languages,2011,47,4155,5892809,0.0705096669517,Tennessee,17
6781,B16001_063E,Other Indo-European languages,2011,47,5852,5892809,0.0993074779787,Tennessee,11
6782,B16001_066E,Chinese,2011,47,12631,5892809,0.214345993566,Tennessee,4
6783,B16001_069E,Japanese,2011,47,4194,5892809,0.0711714905404,Tennessee,16
6784,B16001_072E,Korean,2011,47,8442,5892809,0.143259352204,Tennessee,8
6785,B16001_075E,"Mon-Khmer, Cambodian",2011,47,1839,5892809,0.0312075276833,Tennessee,24
6786,B16001_078E,Hmong,2011,47,191,5892809,0.00324123860115,Tennessee,36
6787,B16001_081E,Thai,2011,47,1818,5892809,0.0308511611355,Tennessee,25
6788,B16001_084E,Laotian,2011,47,6313,5892809,0.107130572194,Tennessee,10
6789,B16001_087E,Vietnamese,2011,47,8924,5892809,0.151438812967,Tennessee,7
6790,B16001_090E,Other Asian languages,2011,47,6895,5892809,0.117007016518,Tennessee,9
6791,B16001_093E,Tagalog,2011,47,5567,5892809,0.0944710748304,Tennessee,12
6792,B16001_096E,Other Pacific Island languages,2011,47,1731,5892809,0.0293747854376,Tennessee,27
6793,B16001_099E,Navajo,2011,47,38,5892809,0.000644853753108,Tennessee,38
6794,B16001_102E,Other Native North American languages,2011,47,711,5892809,0.0120655531174,Tennessee,33
6795,B16001_105E,Hungarian,2011,47,378,5892809,0.00641459785987,Tennessee,35
6796,B16001_108E,Arabic,2011,47,12037,5892809,0.204265911215,Tennessee,5
6797,B16001_111E,Hebrew,2011,47,840,5892809,0.0142546619108,Tennessee,32
6798,B16001_114E,African languages,2011,47,11398,5892809,0.193422186261,Tennessee,6
6799,B16001_117E,Other and unspecified languages,2011,47,706,5892809,0.0119807039393,Tennessee,34
6801,B16001_003E,Spanish or Spanish Creole,2012,47,227467,5947193,3.82477918574,Tennessee,1
6802,B16001_006E,"French (incl. Patois, Cajun)",2012,47,12991,5947193,0.218439186352,Tennessee,4
6803,B16001_009E,French Creole,2012,47,1795,5947193,0.0301823061737,Tennessee,25
6804,B16001_012E,Italian,2012,47,2490,5947193,0.0418684915724,Tennessee,20
6805,B16001_015E,Portuguese or Portuguese Creole,2012,47,2267,5947193,0.0381188234517,Tennessee,21
6806,B16001_018E,German,2012,47,14214,5947193,0.239003509723,Tennessee,2
6807,B16001_021E,Yiddish,2012,47,23,5947193,0.000386737070749,Tennessee,39
6808,B16001_024E,Other West Germanic languages,2012,47,3144,5947193,0.0528652761059,Tennessee,19
6809,B16001_027E,Scandinavian languages,2012,47,926,5947193,0.0155703707615,Tennessee,32
6810,B16001_030E,Greek,2012,47,988,5947193,0.016612879387,Tennessee,31
6811,B16001_033E,Russian,2012,47,4054,5947193,0.0681666123834,Tennessee,16
6812,B16001_036E,Polish,2012,47,1252,5947193,0.021051948373,Tennessee,29
6813,B16001_039E,Serbo-Croatian,2012,47,2233,5947193,0.0375471251732,Tennessee,22
6814,B16001_042E,Other Slavic languages,2012,47,2099,5947193,0.0352939613697,Tennessee,23
6815,B16001_045E,Armenian,2012,47,209,5947193,0.00351426294724,Tennessee,37
6816,B16001_048E,Persian,2012,47,3166,5947193,0.0532351985214,Tennessee,18
6817,B16001_051E,Gujarati,2012,47,4000,5947193,0.0672586209999,Tennessee,17
6818,B16001_054E,Hindi,2012,47,4819,5947193,0.0810298236496,Tennessee,14
6819,B16001_057E,Urdu,2012,47,1854,5947193,0.0311743708334,Tennessee,24
6820,B16001_060E,Other Indic languages,2012,47,5545,5947193,0.0932372633611,Tennessee,13
6821,B16001_063E,Other Indo-European languages,2012,47,6197,5947193,0.104200418584,Tennessee,10
6822,B16001_066E,Chinese,2012,47,12874,5947193,0.216471871688,Tennessee,5
6823,B16001_069E,Japanese,2012,47,4178,5947193,0.0702516296344,Tennessee,15
6824,B16001_072E,Korean,2012,47,8768,5947193,0.147430897232,Tennessee,8
6825,B16001_075E,"Mon-Khmer, Cambodian",2012,47,1277,5947193,0.0214723147542,Tennessee,28
6826,B16001_078E,Hmong,2012,47,214,5947193,0.00359833622349,Tennessee,36
6827,B16001_081E,Thai,2012,47,1703,5947193,0.0286353578907,Tennessee,26
6828,B16001_084E,Laotian,2012,47,6134,5947193,0.103141095303,Tennessee,11
6829,B16001_087E,Vietnamese,2012,47,9691,5947193,0.162950824027,Tennessee,7
6830,B16001_090E,Other Asian languages,2012,47,7346,5947193,0.123520457466,Tennessee,9
6831,B16001_093E,Tagalog,2012,47,5643,5947193,0.0948850995755,Tennessee,12
6832,B16001_096E,Other Pacific Island languages,2012,47,1661,5947193,0.0279291423702,Tennessee,27
6833,B16001_099E,Navajo,2012,47,38,5947193,0.000638956899499,Tennessee,38
6834,B16001_102E,Other Native North American languages,2012,47,853,5947193,0.0143429009282,Tennessee,33
6835,B16001_105E,Hungarian,2012,47,395,5947193,0.00664178882374,Tennessee,35
6836,B16001_108E,Arabic,2012,47,13182,5947193,0.221650785505,Tennessee,3
6837,B16001_111E,Hebrew,2012,47,1036,5947193,0.017419982839,Tennessee,30
6838,B16001_114E,African languages,2012,47,12256,5947193,0.206080414744,Tennessee,6
6839,B16001_117E,Other and unspecified languages,2012,47,712,5947193,0.011972034538,Tennessee,34
6841,B16001_003E,Spanish or Spanish Creole,2013,47,232394,5998956,3.87390739322,Tennessee,1
6842,B16001_006E,"French (incl. Patois, Cajun)",2013,47,11974,5998956,0.19960139731,Tennessee,6
6843,B16001_009E,French Creole,2013,47,1710,5998956,0.028504959863,Tennessee,25
6844,B16001_012E,Italian,2013,47,2482,5998956,0.0413738657193,Tennessee,21
6845,B16001_015E,Portuguese or Portuguese Creole,2013,47,2317,5998956,0.038623387136,Tennessee,22
6846,B16001_018E,German,2013,47,13920,5998956,0.232040375025,Tennessee,3
6847,B16001_021E,Yiddish,2013,47,45,5998956,0.000750130522711,Tennessee,38
6848,B16001_024E,Other West Germanic languages,2013,47,3117,5998956,0.0519590408731,Tennessee,18
6849,B16001_027E,Scandinavian languages,2013,47,926,5998956,0.0154360192007,Tennessee,31
6850,B16001_030E,Greek,2013,47,898,5998956,0.0149692713199,Tennessee,32
6851,B16001_033E,Russian,2013,47,4004,5998956,0.0667449469541,Tennessee,16
6852,B16001_036E,Polish,2013,47,1294,5998956,0.0215704199197,Tennessee,29
6853,B16001_039E,Serbo-Croatian,2013,47,2490,5998956,0.0415072222567,Tennessee,20
6854,B16001_042E,Other Slavic languages,2013,47,1737,5998956,0.0289550381766,Tennessee,23
6855,B16001_045E,Armenian,2013,47,250,5998956,0.00416739179284,Tennessee,36
6856,B16001_048E,Persian,2013,47,2935,5998956,0.0489251796479,Tennessee,19
6857,B16001_051E,Gujarati,2013,47,4454,5998956,0.0742462521812,Tennessee,15
6858,B16001_054E,Hindi,2013,47,5122,5998956,0.0853815230517,Tennessee,14
6859,B16001_057E,Urdu,2013,47,1712,5998956,0.0285382989974,Tennessee,24
6860,B16001_060E,Other Indic languages,2013,47,6682,5998956,0.111386047839,Tennessee,10
6861,B16001_063E,Other Indo-European languages,2013,47,5584,5998956,0.0930828630848,Tennessee,12
6862,B16001_066E,Chinese,2013,47,13150,5998956,0.219204808303,Tennessee,4
6863,B16001_069E,Japanese,2013,47,3845,5998956,0.0640944857739,Tennessee,17
6864,B16001_072E,Korean,2013,47,8831,5998956,0.14720894769,Tennessee,8
6865,B16001_075E,"Mon-Khmer, Cambodian",2013,47,1364,5998956,0.0227372896217,Tennessee,28
6866,B16001_078E,Hmong,2013,47,208,5998956,0.00346726997164,Tennessee,37
6867,B16001_081E,Thai,2013,47,1445,5998956,0.0240875245626,Tennessee,27
6868,B16001_084E,Laotian,2013,47,5544,5998956,0.092416080398,Tennessee,13
